2024/02/20 10:22:18.034 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_dm_metric
2024/02/20 10:22:18.034 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_failure_history_db_blocking_session
2024/02/20 10:22:18.034 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_failure_history_db_event_sql
2024/02/20 10:22:18.034 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_infra_cm
2024/02/20 10:22:18.034 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_infra_monitoring_cm
2024/02/20 10:22:18.034 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_infra_monitoring_disk_chart
2024/02/20 10:22:18.034 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_infra_monitoring_network_chart
2024/02/20 10:22:18.034 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_infra_monitoring_top_alarm
2024/02/20 10:22:18.049 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_infra_monitoring_top_table
2024/02/20 10:22:18.050 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_infra_view_os
2024/02/20 10:22:18.050 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_instance_db_session_min
2024/02/20 10:22:18.050 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_instance_failure_analysis_db_from
2024/02/20 10:22:18.050 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_instance_failure_analysis_from
2024/02/20 10:22:18.050 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_instance_failure_analysis_guid_min
2024/02/20 10:22:18.052 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_instance_failure_analysis_to
2024/02/20 10:22:18.052 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_instance_relation_service_list
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_instance_view_db
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_instance_view_tp
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_instance_view_was
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_instance_view_web
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_log_msg_more
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_log_msg_viewer
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_lp_license_usages
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_lp_license_usages_self
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_manage_connect_profiles
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_manage_loggers
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_metric_chart
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_metric_data_step1_table
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_metric_data_step2_target
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_metric_data_step3_metric
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_metric_data_step4_chart
2024/02/20 10:22:18.054 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_metric_data_step4_str
2024/02/20 10:22:18.065 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_monitoring_relation_anls_inst
2024/02/20 10:22:18.066 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_monitoring_relation_os_process
2024/02/20 10:22:18.067 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_service_map_biz_list
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_service_monitoring_chart_min
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_service_monitoring_was_elapse
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_service_monitoring_was_elapse_stats
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_service_monitoring_was_elapse_xview
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_service_monitoring_was_metric
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_shinhan_itsm
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_shinhan_meta
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_shinhan_scm
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_infra
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_infra_SMS_ontune
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_infra_SMS_sentry
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_infra_group
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_instance
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_instance_APM_intermax
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_instance_APM_pharos
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_instance_DPM_maxgauge_MFO
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_instance_DPM_maxgauge_MFT
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_log
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_log_local
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_log_sentry
2024/02/20 10:22:18.068 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_network
2024/02/20 10:22:18.082 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_service
2024/02/20 10:22:18.083 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_link_service_biz
2024/02/20 10:22:18.084 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_system_log_loggers
2024/02/20 10:22:18.084 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - server_wclst_db_get_sql_text
2024/02/20 10:22:18.084 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - sparse_log_drain_target
2024/02/20 10:22:18.084 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - sys_idle_loggers
2024/02/20 10:22:18.084 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - sys_thread_count
2024/02/20 10:22:18.084 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - table_backup
2024/02/20 10:22:18.084 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - tibero_db_sess_req
2024/02/20 10:22:18.084 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - txn_info
2024/02/20 10:22:18.084 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - was_tx_req
2024/02/20 10:22:18.084 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - xaiops_service_guid
2024/02/20 10:22:18.084 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - xaiops_service_inst_list
2024/02/20 10:22:18.084 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - xapm_remote_map
2024/02/20 10:22:18.084 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - ye_exem_aiops_fcst_code_53
2024/02/20 10:22:18.098 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_admin_monitoring_url
2024/02/20 10:22:18.099 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_apdex
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_data_days
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_disk_alarm
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_disk_usage
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_dl_result_count
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_dl_target_count
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_dm_dmresult
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_dm_result_count
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_process_log_view
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_process_log_view_query
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_resource_gc
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_sentry_list
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_sentry_logger_list
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_totalview_serving
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_trend_APM
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_trend_DPM
2024/02/20 10:22:18.100 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_dash_trend_area
2024/02/20 10:22:18.115 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_server_infra_monitoring
2024/02/20 10:22:18.115 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_set_system_id
2024/02/20 10:22:18.116 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_xaiops_relation_infra
2024/02/20 10:22:18.116 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_xaiops_relation_instance
2024/02/20 10:22:18.116 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_xaiops_relation_log
2024/02/20 10:22:18.116 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- text file created - z_xaiops_relation_service
2024/02/20 10:22:18.116 [INFO ]  [com.exem.xaiops.autodeployer.gitmanagement.impl.GitProcedure] [http-nio-24567-exec-9]- created procedures:: path : "./logpresso/dev/procedure/" count : 200
